Date,DBC,EEM,EFA,EWZ,SHY,TLT,TQQQ,UPRO,UVXY
2013-01-14,27.65,44.47,58.02,56.5,84.45,120.04,55.16,96.6,13.66
2013-01-15,27.68,44.43,57.74,56.33,84.44,120.34,55.78,96.59,13.09
2013-01-16,27.8,44.66,58.21,56.85,84.42,119.14,56.64,98.36,13.24
2013-01-17,27.98,44.78,58.15,56.84,84.44,120.03,56.32,99.22,11.54
2013-01-18,28.06,44.71,58.18,56.82,84.45,120.26,56.55,100.62,10.89
2013-01-22,28.09,44.47,58.12,56.84,84.46,120.11,57.47,101.08,10.28
2013-01-23,28.07,44.31,58.4,56.72,84.45,119.69,55.18,101.24,10.39
2013-01-24,28.01,44.16,59.03,56.77,84.4,118.03,56.0,102.96,10.58
2013-01-25,28.0,43.85,58.74,56.61,84.38,117.6,56.4,102.58,11.15
2013-01-28,28.16,44.34,59.14,57.23,84.39,116.96,56.4,103.78,10.46
2013-01-29,28.48,44.13,59.2,56.57,84.41,116.75,56.09,102.67,11.75
2013-01-30,28.47,44.22,58.98,56.77,84.42,117.27,55.73,101.83,11.83
2013-01-31,28.58,44.5,59.41,57.08,84.41,115.54,57.56,104.99,10.67
2013-02-01,28.48,43.92,58.38,56.29,84.42,117.02,54.63,101.44,12.09
2013-02-04,28.59,43.97,58.65,56.12,84.42,115.99,57.03,104.49,11.16
2013-02-05,28.55,43.92,58.64,56.11,84.44,116.92,56.5,104.7,11.02
2013-02-06,28.44,43.53,58.16,55.98,84.44,116.65,56.64,104.39,10.95
2013-02-07,28.55,43.85,58.53,55.94,84.45,117.1,58.36,106.05,10.54
2013-02-08,28.45,43.83,58.47,55.83,84.43,117.04,58.34,105.9,10.12
2013-02-11,28.5,43.95,58.76,55.9,84.41,116.75,57.66,106.42,9.97
2013-02-12,28.51,44.18,58.9,56.41,84.4,115.79,58.31,106.79,10.03
2013-02-13,28.47,44.16,58.58,56.15,84.41,116.82,58.21,107.08,9.74
2013-02-14,28.35,43.99,58.41,56.17,84.41,116.5,57.71,106.78,9.57
2013-02-15,28.24,44.08,59.11,56.32,84.4,115.93,58.97,109.02,8.76
2013-02-19,27.91,43.69,58.54,55.11,84.41,116.28,56.28,104.87,10.28
2013-02-20,27.6,43.09,57.66,54.25,84.43,116.94,54.45,103.04,10.64
2013-02-21,27.6,43.28,58.48,54.82,84.43,117.04,56.05,106.05,9.93
2013-02-22,27.47,42.7,57.09,54.2,84.46,119.32,53.96,100.06,12.64
2013-02-25,27.42,42.94,57.55,54.66,84.47,118.64,54.59,102.1,11.96
2013-02-26,27.25,43.41,58.27,55.03,84.47,118.34,56.27,105.84,10.31
2013-02-27,27.13,43.21,58.18,55.13,84.46,118.51,56.06,105.06,10.88
2013-02-28,26.94,43.31,58.1,55.2,84.45,118.89,56.64,106.35,11.27
2013-03-01,26.84,42.91,58.35,54.78,84.45,118.28,57.37,107.99,10.08
2013-03-04,27.09,43.41,58.9,55.1,84.44,117.92,59.89,110.85,9.4
2013-03-05,26.94,43.63,59.06,56.44,84.42,116.87,59.51,111.42,9.48
2013-03-06,27.12,43.75,59.26,57.29,84.42,115.95,60.03,112.04,9.11
2013-03-07,27.2,44.15,59.37,57.65,84.41,114.75,60.1,113.45,8.84
2013-03-08,27.22,43.89,59.56,57.26,84.41,114.84,60.72,114.65,8.13
2013-03-11,27.28,43.39,59.26,57.04,84.41,115.68,60.08,113.84,8.35
2013-03-12,27.14,42.98,59.18,56.27,84.42,115.57,59.79,114.29,8.27
2013-03-13,27.34,43.16,59.76,56.07,84.42,115.22,60.4,116.16,7.94
2013-03-14,27.4,42.76,59.89,55.72,84.43,115.74,59.83,115.62,7.94
2013-03-15,27.24,42.28,59.21,55.32,84.44,116.64,59.42,113.68,8.77
2013-03-18,27.04,41.98,59.03,55.06,84.45,117.43,59.18,112.97,8.8
2013-03-19,27.23,42.22,59.39,54.74,84.44,116.12,60.31,115.29,7.86
2013-03-20,27.11,41.8,58.85,53.85,84.45,117.23,58.38,112.36,8.28
2013-03-21,27.16,41.96,59.36,53.7,84.43,117.33,59.99,114.96,8.23
2013-03-22,27.18,41.92,58.62,53.39,84.43,117.21,59.38,113.82,8.04
2013-03-25,27.43,42.52,58.98,53.71,84.44,117.37,60.29,116.45,7.59
2013-03-26,27.57,42.69,58.7,54.23,84.46,118.37,60.61,116.3,7.72
2013-03-27,27.31,42.78,58.98,54.48,84.46,117.78,60.96,117.13,7.7
2013-03-28,27.31,42.31,58.17,53.95,84.45,118.36,59.78,116.07,7.74
2013-04-01,27.18,42.35,58.81,53.59,84.46,117.93,61.13,117.64,7.25
2013-04-02,26.72,41.83,58.52,53.35,84.46,118.97,59.51,113.99,7.76
2013-04-03,26.69,41.68,59.03,53.23,84.48,120.37,59.54,115.53,7.52
2013-04-04,26.67,41.61,58.77,54.11,84.47,122.82,58.08,113.88,7.58
2013-04-05,26.75,41.68,59.0,54.07,84.47,121.89,58.97,116.0,7.16
2013-04-08,26.92,42.09,59.21,55.14,84.46,121.57,60.13,117.51,6.95
2013-04-09,26.86,42.5,60.07,55.71,84.46,119.92,63.65,121.9,6.59
2013-04-10,26.75,42.54,60.55,55.23,84.47,120.13,63.54,123.06,6.52
2013-04-11,26.42,41.87,60.41,54.98,84.48,121.93,63.47,122.05,6.29
2013-04-12,25.63,40.86,59.22,52.91,84.49,122.98,59.61,113.5,7.74
2013-04-15,25.9,41.7,60.06,53.71,84.48,121.98,62.1,118.48,6.37
2013-04-16,25.52,41.07,58.78,52.51,84.48,122.79,58.43,113.35,7.88
2013-04-17,25.79,41.03,58.63,52.44,84.48,123.07,55.94,111.26,8.55
2013-04-18,25.73,41.63,59.1,53.2,84.47,122.83,58.26,114.12,7.32
2013-04-19,25.81,41.84,59.35,53.12,84.49,122.89,60.15,115.79,7.04
2013-04-22,25.65,42.04,60.16,53.8,84.48,122.49,61.82,119.27,6.3
2013-04-23,25.93,42.32,60.71,54.29,84.48,122.79,61.67,119.5,6.39
2013-04-24,26.27,42.67,61.03,54.56,84.49,122.29,62.67,120.99,6.48
2013-04-25,26.12,42.24,61.09,53.71,84.5,123.39,62.14,120.29,6.49
2013-04-26,26.47,42.68,61.86,54.16,84.52,122.95,63.79,122.65,6.42
2013-04-29,26.27,43.29,61.94,55.15,84.515,122.99,64.98,123.48,6.31
2013-04-30,25.8,42.83,61.57,54.47,84.5,124.02,64.36,120.17,6.81
2013-05-01,26.13,43.18,61.76,54.68,84.51,123.85,66.69,123.49,6.36
2013-05-02,26.42,43.52,62.55,54.81,84.47,120.93,69.02,127.33,6.09
2013-05-03,26.45,43.58,62.47,54.74,84.48,120.63,69.91,128.37,5.88
2013-05-06,26.36,43.9,62.57,55.57,84.47,120.19,69.74,130.31,5.76
2013-05-07,26.48,44.23,63.24,55.67,84.48,120.35,70.83,132.07,5.84
2013-05-08,26.47,43.91,62.62,55.23,84.48,120.01,70.58,131.03,6.08
2013-05-09,26.35,43.57,62.69,54.81,84.46,118.75,71.78,132.27,5.95
2013-05-10,26.23,43.17,62.66,54.73,84.44,117.85,72.06,132.51,5.87
2013-05-13,26.14,43.37,62.78,54.4,84.44,116.58,73.12,136.74,5.77
2013-05-14,26.08,43.43,63.06,54.43,84.45,117.33,73.66,138.77,5.86
2013-05-15,26.05,43.23,62.62,54.42,84.47,118.56,73.39,136.8,5.97
2013-05-16,26.18,43.42,63.05,54.46,84.45,117.07,75.46,140.89,5.65
2013-05-17,26.35,43.53,63.4,54.93,84.45,116.92,75.12,140.85,5.8
2013-05-20,26.2,43.44,63.53,55.27,84.47,117.83,75.38,141.41,5.9
2013-05-21,26.08,42.97,62.86,54.91,84.44,116.09,73.56,138.1,6.03
2013-05-22,26.2,42.64,61.99,54.63,84.45,116.64,72.76,137.04,6.11
2013-05-23,26.1,42.24,61.45,54.58,84.44,116.79,72.72,136.55,6.09
2013-05-24,26.34,42.5,61.61,54.31,84.37,113.85,74.22,139.09,5.79
2013-05-28,26.17,41.96,61.02,52.4,84.38,115.11,73.1,137.27,5.97
2013-05-29,26.17,41.96,61.26,52.37,84.39,114.83,74.23,137.82,5.95
2013-05-30,25.86,41.21,60.08,50.87,84.37,114.45,72.17,131.83,6.36
2013-05-31,26.18,41.78,60.3,51.48,84.39,114.74,72.59,133.98,6.32
2013-06-03,26.28,41.3,60.52,51.13,84.38,113.73,71.5,132.21,6.48
2013-06-04,26.16,40.56,59.17,50.15,84.39,115.29,68.76,126.3,7.01
2013-06-05,26.26,40.9,59.5,50.41,84.39,115.21,69.6,129.89,6.88
2013-06-06,26.32,40.69,60.3,49.73,84.37,113.26,72.51,134.89,6.25
2013-06-07,26.22,40.12,60.36,49.19,84.35,112.65,72.54,67.45,61.03
2013-06-10,25.99,39.38,59.62,48.23,84.33,113.96,70.44,65.44,68.95
2013-06-11,26.02,39.11,59.55,47.29,84.33,112.34,68.0,63.73,77.05
2013-06-12,26.19,39.93,60.46,48.31,84.38,114.03,70.44,66.68,69.72
2013-06-13,26.3,39.31,59.8,47.63,84.43,113.84,69.2,65.43,73.44
2013-06-14,26.36,39.67,60.66,47.38,84.42,113.2,71.12,66.94,70.47
2013-06-17,26.41,39.81,61.09,47.09,84.43,113.29,72.8,68.47,68.6
2013-06-18,26.45,38.61,59.95,45.39,84.32,112.2,70.51,65.71,68.36
2013-06-19,25.6,36.87,57.76,43.91,84.31,110.29,65.45,60.76,84.53
2013-06-20,25.43,37.44,57.97,43.94,84.24,108.37,64.39,61.26,78.18
2013-06-21,25.32,36.63,57.03,43.07,84.2,108.83,62.4,58.96,87.32
2013-06-24,25.34,37.43,57.75,43.77,84.2,107.89,63.73,60.76,82.25
2013-06-25,25.27,38.0,57.97,44.57,84.25,108.56,65.47,62.42,78.58
2013-06-26,25.26,38.28,57.41,44.29,84.29,109.66,66.2,63.61,72.52
2013-06-27,25.13,38.57,57.38,43.86,84.29,110.44,66.38,62.46,71.52
2013-06-28,25.29,38.63,57.84,43.79,84.3,110.4,67.81,63.88,66.94
2013-07-01,25.39,37.93,57.55,42.33,84.31,110.34,67.83,63.63,68.77
2013-07-02,25.63,37.6,57.55,42.06,84.3,110.07,68.75,63.88,67.33
2013-07-03,25.56,37.34,57.83,41.47,84.21,106.32,70.27,65.82,60.78
2013-07-05,25.69,37.41,58.2,41.48,84.28,107.27,70.5,66.93,55.24
2013-07-08,25.86,37.87,58.5,41.97,84.27,107.42,71.82,68.28,52.7
2013-07-09,25.93,37.5,58.69,41.49,84.25,106.56,73.0,68.42,51.68
2013-07-10,26.06,39.39,60.22,42.93,84.32,107.8,77.55,71.31,48.82
2013-07-11,26.16,38.94,59.81,42.29,84.29,107.72,78.36,71.33,49.88
2013-07-12,26.09,39.34,60.18,43.48,84.32,108.26,78.97,72.26,47.62
2013-07-15,26.12,39.5,60.14,43.29,84.34,108.66,78.66,71.38,50.1
2013-07-16,26.1,39.85,60.32,43.99,84.36,108.87,79.22,71.87,46.78
2013-07-17,26.21,39.42,60.72,44.21,84.35,107.54,78.64,73.04,45.21
2013-07-18,26.23,39.29,60.67,43.65,84.38,109.17,76.25,73.52,43.3
2013-07-19,26.21,39.67,61.01,44.53,84.4,109.33,76.8,73.9,41.37
2013-07-22,26.25,40.11,61.14,45.16,84.37,108.91,75.09,73.46,40.96
2013-07-23,26.04,39.66,61.06,44.29,84.34,107.53,75.78,72.65,42.01
2013-07-24,26.01,39.92,61.18,44.76,84.37,107.49,77.17,73.1,39.92
2013-07-25,25.85,39.83,60.8,44.66,84.39,108.1,78.45,73.34,39.64
2013-07-26,25.84,39.33,60.22,44.2,84.38,107.34,78.09,72.63,40.56
2013-07-29,25.75,39.24,60.21,43.67,84.4,107.3,79.25,72.7,39.11
2013-07-30,25.93,38.97,60.37,43.5,84.39,107.67,79.75,72.67,37.5
2013-07-31,25.99,39.73,61.18,43.89,84.32,105.37,82.12,75.29,35.1
2013-08-01,25.89,39.71,61.67,43.96,84.41,106.48,83.55,75.68,33.31
2013-08-02,25.76,39.44,61.54,43.29,84.4,105.73,83.73,75.45,32.46
2013-08-05,25.55,38.96,61.45,42.78,84.4,106.0,82.24,74.16,34.39
2013-08-06,25.38,38.54,61.18,42.46,84.41,106.74,81.74,73.38,35.15
2013-08-07,25.51,39.28,61.72,43.82,84.41,107.03,82.86,74.16,33.99
2013-08-08,25.69,39.36,61.84,44.61,84.4,107.23,81.97,73.52,34.84
2013-08-09,26.0,39.72,61.67,44.7,84.39,106.5,82.5,73.21,34.55
2013-08-12,25.99,39.97,62.07,44.42,84.35,105.0,83.85,73.97,33.97
2013-08-13,26.2,40.1,62.1,44.13,84.35,105.13,82.92,72.78,34.56
2013-08-14,26.45,39.63,61.59,43.95,84.33,103.73,78.76,69.61,38.07
2013-08-15,26.46,39.29,61.7,43.12,84.33,103.36,78.48,69.07,36.65
2013-08-16,26.43,38.56,61.25,42.49,84.31,102.48,78.17,67.73,38.75
2013-08-19,26.38,38.49,61.17,42.12,84.34,103.25,79.24,68.68,37.66
2013-08-20,26.35,37.59,60.45,41.26,84.29,102.14,78.45,67.38,39.13
2013-08-21,26.36,38.22,61.04,41.96,84.24,103.16,80.69,69.15,37.22
2013-08-22,26.57,38.65,61.57,43.78,84.26,104.28,82.39,69.98,35.75
2013-08-23,26.72,38.23,61.12,43.04,84.29,104.81,82.46,69.23,38.07
2013-08-26,26.98,37.34,60.04,42.53,84.31,106.13,77.27,65.73,44.18
2013-08-27,27.02,37.42,60.02,42.42,84.29,105.26,78.27,66.47,43.92
2013-08-28,26.74,37.73,59.91,42.36,84.28,106.1,79.89,66.8,45.87
2013-08-29,26.66,38.04,59.17,42.39,84.3,105.99,78.4,66.01,46.93
2013-08-30,26.8,38.23,60.31,42.92,84.25,104.23,79.69,67.02,43.43
2013-09-03,26.57,38.95,60.86,43.22,84.165,104.04,82.29,68.71,43.09
2013-09-04,26.51,39.41,60.8,44.26,84.08,102.54,82.65,68.91,41.17
2013-09-05,26.66,39.97,61.13,45.29,84.16,103.03,82.95,68.99,41.88
2013-09-06,26.49,41.03,61.97,46.92,84.19,103.09,85.87,71.06,38.73
2013-09-09,26.27,41.35,62.66,47.03,84.155,102.4,87.17,72.62,35.89
2013-09-10,26.29,41.37,62.91,46.81,84.21,103.26,86.73,73.28,33.67
2013-09-11,26.42,40.88,62.55,46.27,84.19,103.14,86.39,72.79,34.8
2013-09-12,26.34,41.16,62.81,46.66,84.2,103.54,86.63,73.17,33.72
2013-09-13,26.01,41.62,63.32,46.73,84.26,102.86,85.89,74.51,33.13
2013-09-16,25.74,41.53,63.36,47.32,84.3,103.7,87.6,75.4,32.3
2013-09-17,26.28,43.29,65.05,49.73,84.4,104.99,90.83,78.08,29.92
2013-09-18,26.19,43.06,64.76,49.55,84.39,104.37,91.39,77.79,29.6
2013-09-19,25.95,42.05,64.26,48.54,84.39,104.95,90.39,75.99,30.59
2013-09-20,25.77,42.25,64.25,48.98,84.39,105.68,89.88,75.04,31.42
2013-09-23,25.76,41.87,64.15,48.96,84.42,106.8,89.9,74.5,31.06
2013-09-24,25.8,41.54,64.2,48.24,84.44,107.04,89.05,73.78,30.9
2013-09-25,26.0,41.72,64.49,48.2,84.42,106.31,91.09,74.61,29.72
2013-09-26,25.87,41.25,64.24,47.94,84.45,106.54,90.66,73.71,32.1
2013-09-27,25.76,40.77,63.79,47.91,84.47,106.4,90.09,72.34,34.41
2013-09-30,25.61,41.59,64.13,48.37,84.42,105.82,92.77,74.14,32.11
2013-10-01,25.84,41.73,64.12,48.89,84.45,105.95,92.62,73.84,33.95
2013-10-02,25.8,41.57,63.7,48.4,84.45,105.79,89.33,71.9,36.51
2013-10-03,25.88,42.11,63.85,48.53,84.42,105.74,91.7,73.44,35.88
2013-10-04,26.06,41.75,63.19,48.52,84.4,106.14,89.49,71.61,41.26
2013-10-07,26.15,41.34,62.71,48.21,84.34,106.17,84.37,69.04,45.0
2013-10-08,25.94,41.67,62.97,48.49,84.37,105.34,83.44,69.16,42.07
2013-10-09,26.29,42.64,64.09,49.34,84.37,105.49,88.74,73.69,33.78
2013-10-10,26.15,42.83,64.44,49.77,84.38,105.46,90.74,75.07,32.53
2013-10-11,26.14,43.08,64.66,50.44,84.34,104.61,92.65,76.05,33.2
2013-10-14,26.05,42.66,64.35,50.07,84.36,104.54,91.63,74.25,37.22
2013-10-15,26.27,43.01,64.85,50.51,84.4,105.84,94.76,77.35,28.86
2013-10-16,26.11,43.26,65.7,50.91,84.44,106.79,96.29,79.0,25.62
2013-10-17,26.26,43.3,66.08,50.7,84.43,107.03,101.07,80.4,25.11
2013-10-18,26.2,43.24,66.18,51.02,84.44,106.7,101.63,80.6,25.28
2013-10-21,26.17,43.66,66.82,51.58,84.49,107.9,101.98,81.92,25.52
2013-10-22,25.77,42.64,66.16,50.37,84.47,108.3,100.34,80.81,25.85
2013-10-23,25.78,42.54,66.65,49.97,84.47,107.89,101.59,81.58,25.02
2013-10-24,25.86,42.74,66.47,50.24,84.5,108.3,103.59,82.61,24.95
2013-10-25,25.96,43.02,66.35,50.93,84.5,107.92,103.83,82.99,25.18
2013-10-28,25.89,43.12,66.49,51.01,84.5,108.07,104.37,84.49,24.87
2013-10-29,25.97,42.89,66.25,50.93,84.5,107.42,104.0,83.13,25.4
2013-10-30,25.75,42.46,65.88,50.15,84.5,107.63,103.34,82.25,25.2
2013-10-31,25.43,42.53,65.56,49.6,84.47,106.19,103.28,82.93,24.92
2013-11-01,25.32,42.75,65.88,49.98,84.48,106.27,103.78,83.85,23.63
2013-11-04,25.25,41.88,65.28,48.59,84.48,105.02,104.22,83.05,23.42
2013-11-05,25.27,42.01,65.88,48.59,84.51,105.06,104.04,84.23,22.69
2013-11-06,25.09,41.21,64.84,47.33,84.53,105.93,98.27,81.14,24.3
2013-11-07,25.23,41.14,65.22,47.02,84.47,103.46,102.15,84.29,22.31
2013-11-08,25.34,40.95,65.36,46.97,84.48,102.97,101.73,84.3,22.08
2013-11-11,25.17,40.72,65.14,46.33,84.45,103.5,102.16,83.9,22.03
2013-11-12,25.28,40.8,65.35,46.92,84.48,103.87,105.82,85.8,21.85
2013-11-13,25.39,41.46,65.61,47.96,84.51,104.56,106.64,87.18,21.33
2013-11-14,25.35,42.28,66.32,48.62,84.53,104.71,107.38,88.32,20.8
2013-11-15,25.18,42.62,66.18,49.28,84.55,105.32,104.43,87.51,20.82
2013-11-18,25.14,42.35,65.98,48.39,84.52,104.56,103.38,86.85,21.29
2013-11-19,25.16,41.79,65.55,47.6,84.55,102.81,102.66,86.08,20.45
2013-11-20,25.47,41.76,65.95,47.44,84.57,102.94,105.8,88.05,19.06
2013-11-21,25.56,42.05,66.15,48.13,84.54,103.89,107.47,89.3,18.49
2013-11-22,25.53,41.51,65.95,47.46,84.54,104.2,108.18,89.26,18.64
2013-11-25,25.52,41.65,65.95,47.07,84.56,104.58,109.86,89.12,18.82
2013-11-26,25.52,41.97,66.11,46.5,84.56,104.42,112.17,89.76,18.86
2013-11-27,25.53,42.33,66.24,46.95,84.56,104.54,114.01,89.55,19.29
2013-11-29,25.48,41.46,65.75,45.32,84.5,103.35,113.3,88.92,19.62
2013-12-02,25.63,41.32,65.29,44.72,84.52,103.68,112.97,87.91,20.57
2013-12-03,25.68,41.27,64.94,44.51,84.51,102.73,113.26,87.62,20.17
2013-12-04,25.65,41.03,64.57,44.62,84.5,102.45,112.89,86.63,20.42
2013-12-05,25.74,41.94,65.37,45.2,84.48,102.88,115.24,89.39,18.95
2013-12-06,25.65,42.0,65.3,45.52,84.48,103.15,116.62,90.06,18.72
2013-12-09,25.73,42.02,65.19,45.67,84.51,103.89,116.41,89.21,18.89
2013-12-10,25.73,41.09,64.58,44.26,84.5,103.12,112.06,86.08,20.66
2013-12-11,25.49,40.84,64.11,44.46,84.46,102.71,111.15,85.34,20.84
2013-12-12,25.39,40.95,64.07,44.34,84.46,103.2,110.62,85.13,20.93
2013-12-13,25.47,41.23,64.53,44.48,84.47,102.83,112.52,86.75,20.99
2013-12-16,25.35,40.86,64.22,44.54,84.49,103.29,111.81,85.89,20.77
2013-12-17,25.4,41.28,64.7,44.69,84.5,102.79,115.67,90.35,17.8
2013-12-18,25.46,40.55,64.7,44.06,84.45,102.67,114.63,90.14,18.23
2013-12-19,25.68,40.44,65.08,43.41,84.42,104.23,118.08,91.64,18.49
2013-12-20,25.66,40.78,65.74,44.1,84.41,103.67,121.9,93.03,17.15
2013-12-23,25.74,41.02,65.87,44.35,84.38,102.82,122.07,93.73,16.49
2013-12-24,25.78,40.67,66.23,43.98,84.35,102.1,123.32,95.14,15.88
2013-12-26,25.85,41.3,66.57,44.69,84.38,101.81,122.36,95.08,16.3
2013-12-27,25.7,41.48,66.85,44.37,84.4,102.5,121.72,94.99,16.8
2013-12-30,25.65,41.77,67.06,44.68,84.39,101.84,124.11,96.33,16.78
2013-12-31,25.29,40.19,65.93,43.19,84.42,102.2,121.21,93.56,17.48
2014-01-02,25.13,40.12,65.98,43.43,84.38,102.18,118.57,93.4,17.23
2014-01-03,25.16,39.74,65.9,42.92,84.4,102.58,117.31,92.78,16.78
2014-01-06,25.14,39.89,66.26,42.95,84.4,102.85,120.35,94.39,16.05
2014-01-07,24.9,39.78,66.25,42.51,84.32,102.62,121.25,94.49,16.08
2014-01-08,24.7,39.57,66.2,41.98,84.33,103.17,119.97,94.56,16.16
2014-01-09,24.86,40.27,66.82,42.69,84.43,104.41,121.2,95.37,15.4
2014-01-10,24.85,39.79,66.23,42.25,84.45,104.91,115.81,91.66,16.49
2014-01-13,24.85,40.22,66.76,42.66,84.41,104.43,121.99,94.52,15.17
2014-01-14,24.92,40.21,67.04,42.66,84.39,104.36,125.3,96.09,15.33
2014-01-15,24.88,39.99,67.01,42.38,84.4,105.02,125.59,95.69,15.45
2014-01-16,24.91,39.79,66.81,42.21,84.42,105.48,123.33,94.45,15.51
2014-01-17,24.97,39.73,67.13,41.76,84.41,105.55,126.09,95.28,15.14
2014-01-21,25.09,40.26,67.13,42.25,84.37,105.31,127.19,95.49,14.67
2014-01-22,25.07,39.26,66.68,41.19,84.45,106.77,125.83,93.2,15.46
2014-01-23,25.08,38.24,64.85,39.97,84.46,107.48,59.14,87.1,72.84
2014-01-24,24.91,38.09,64.55,39.99,84.46,106.71,57.42,85.85,74.63
2014-01-27,25.03,38.33,65.11,40.05,84.47,106.99,57.4,87.39,68.36
2014-01-28,25.01,37.79,64.38,39.21,84.51,107.85,55.59,84.75,77.79
2014-01-29,24.91,38.1,64.71,39.64,84.51,107.58,58.52,87.62,74.58
2014-01-30,24.88,38.19,63.61,39.24,84.54,108.22,58.11,85.99,87.82
2014-01-31,24.88,37.09,62.31,38.03,84.58,109.32,54.26,80.17,100.25
2014-02-03,25.07,37.86,63.03,39.16,84.55,108.2,55.31,81.79,95.63
2014-02-04,25.12,37.72,63.16,39.08,84.53,107.19,54.81,81.51,103.3
2014-02-05,25.22,38.51,64.28,40.36,84.52,106.73,56.91,84.66,82.41
2014-02-06,25.51,38.74,65.12,40.64,84.55,106.78,59.93,88.0,72.48
2014-02-07,25.37,38.29,64.9,39.99,84.54,107.06,61.07,88.4,72.4
2014-02-10,25.5,39.13,65.94,40.75,84.51,106.47,63.12,91.25,66.9
2014-02-11,25.55,39.14,66.04,40.02,84.47,105.94,63.42,91.5,64.08
2014-02-12,25.69,39.18,66.24,40.52,84.53,106.55,65.05,92.89,63.0
2014-02-13,25.78,39.66,66.49,40.64,84.52,106.52,65.24,94.3,61.05
2014-02-14,26.15,39.29,67.06,39.53,84.56,106.8,66.26,94.72,59.45
2014-02-18,26.22,39.02,66.61,39.78,84.53,106.4,64.81,92.77,67.4
2014-02-19,26.27,39.16,66.84,40.22,84.53,106.15,65.75,94.31,62.65
2014-02-20,26.2,39.43,66.97,40.76,84.54,106.65,65.41,94.1,63.99
2014-02-21,26.31,39.45,67.55,40.75,84.52,106.39,66.58,95.58,62.81
2014-02-24,26.19,38.98,67.39,40.4,84.54,107.34,66.32,95.52,63.02
2014-02-25,26.12,39.01,67.16,40.37,84.57,107.9,66.1,95.53,64.5
2014-02-26,26.04,39.75,67.38,41.63,84.57,108.5,67.4,97.11,64.2
2014-02-27,26.13,39.48,67.45,41.0,84.56,108.62,67.06,97.73,66.3
2014-02-28,26.49,38.78,66.08,39.95,84.57,109.02,65.64,95.7,73.56
2014-03-03,26.39,39.44,67.39,40.57,84.52,107.38,68.23,99.76,63.96
2014-03-04,26.17,39.47,67.33,40.83,84.53,107.59,68.79,99.83,63.63
2014-03-05,26.41,40.02,68.03,41.28,84.5,106.52,68.53,100.75,63.02
2014-03-06,26.29,39.52,67.66,40.32,84.45,105.9,67.55,100.74,65.72
2014-03-07,26.07,39.25,67.24,39.63,84.45,106.03,67.69,100.66,65.16
2014-03-10,26.08,38.81,66.75,39.38,84.46,106.3,66.85,99.16,66.84
2014-03-11,26.01,38.89,66.5,39.68,84.48,107.04,67.6,99.23,66.78
2014-03-12,25.89,38.19,65.26,39.22,84.52,108.5,64.73,95.93,72.25
2014-03-13,26.03,38.4,65.12,39.11,84.53,108.52,63.4,95.05,76.25
2014-03-14,25.74,38.87,65.94,39.41,84.48,107.7,65.09,97.55,69.23
2014-03-17,25.87,39.41,66.35,40.37,84.5,108.1,67.43,99.72,63.8
2014-03-18,25.86,38.57,65.54,40.53,84.36,107.25,66.32,98.23,66.16
2014-03-19,25.74,38.74,65.29,41.48,84.37,107.08,66.84,99.78,65.26
2014-03-20,25.76,38.98,65.16,41.67,84.38,108.23,64.39,98.67,66.12
2014-03-21,25.75,39.36,65.33,42.16,84.34,109.0,62.77,97.39,66.55
2014-03-24,25.92,39.81,66.04,42.68,84.36,108.59,63.35,98.83,64.85
2014-03-25,25.9,39.9,66.02,42.52,84.4,109.43,60.94,96.62,67.08
2014-03-26,26.13,40.42,66.36,44.49,84.41,109.97,59.86,96.05,65.44
2014-03-27,26.14,40.74,66.86,44.87,84.4,109.36,60.25,97.45,63.96
2014-03-28,26.13,40.99,67.17,45.02,84.43,111.07,61.45,99.88,59.93
2014-03-31,25.8,41.49,67.63,45.15,84.39,107.87,64.78,101.83,55.97
2014-04-01,25.74,41.57,67.76,46.24,84.35,107.27,65.29,102.88,56.73
2014-04-02,25.95,41.41,67.57,45.68,84.36,107.74,63.75,102.38,56.56
2014-04-03,26.07,41.29,67.36,46.15,84.44,108.45,58.69,98.82,59.08
2014-04-04,26.01,41.46,67.06,47.38,84.45,109.11,56.93,95.43,61.53
2014-04-07,26.31,41.96,67.0,47.29,84.46,109.38,58.52,96.7,59.2
2014-04-08,26.38,42.28,67.86,47.15,84.51,108.84,61.52,99.81,56.16
2014-04-09,26.39,41.83,66.66,46.92,84.54,109.84,55.84,93.48,63.1
2014-04-10,26.27,41.83,66.26,47.39,84.54,110.72,53.89,90.94,66.9
2014-04-11,26.51,41.74,66.63,47.25,84.53,110.44,55.1,93.06,65.96
2014-04-14,26.53,41.11,66.36,45.94,84.51,111.13,55.65,94.98,64.41
2014-04-15,26.58,41.64,67.18,46.62,84.5,111.24,57.81,97.97,59.78
2014-04-16,26.64,42.01,67.53,47.5,84.47,110.04,57.84,98.35,58.16
2014-04-17,26.55,41.75,67.62,47.29,84.47,109.96,59.15,99.47,55.86
2014-04-21,26.54,41.64,67.9,47.15,84.44,110.33,60.6,100.71,55.69
2014-04-22,26.52,41.34,67.74,47.08,84.49,110.97,58.95,100.09,56.16
2014-04-23,26.68,41.36,67.73,47.47,84.46,111.15,60.69,100.69,57.48
2014-04-24,26.57,40.82,67.4,46.71,84.48,111.33,57.76,98.17,58.42
2014-04-25,26.48,41.02,67.61,46.98,84.47,110.8,58.38,99.09,55.8
2014-04-28,26.55,41.41,68.05,47.25,84.47,110.66,59.67,100.48,53.83
