Date,BSV,QLD,QQQ,TECL,TMF,TQQQ,UPRO,UVXY,VIXM,VIXY
2013-09-05,79.73,75.86,76.93,63.3,44.28,82.95,68.99,41.88,24.4,43.33
2013-09-06,79.8,77.6,77.83,65.44,44.36,85.87,71.06,38.73,23.83,41.67
2013-09-09,79.7,78.37,78.2,66.71,43.4499,87.17,72.62,35.89,23.37,40.17
2013-09-10,79.79,78.1,78.07,65.8,44.55,86.73,73.28,33.67,22.98,38.93
2013-09-11,79.86,77.95,78.01,66.13,44.35,86.39,72.79,34.8,23.27,39.57
2013-09-12,79.89,78.09,78.06,66.19,44.9,86.63,73.17,33.72,23.02,38.94
2013-09-13,80.01,77.64,77.85,65.87,44.08,85.89,74.51,33.13,22.71,38.55
2013-09-16,80.01,78.7,78.38,66.91,45.0,87.6,75.4,32.3,22.51,38.15
2013-09-17,80.3,80.57,79.34,69.33,46.65,90.83,78.08,29.92,22.19,36.71
2013-09-18,80.23,80.94,79.5,69.65,45.87,91.39,77.79,29.6,22.35,36.56
2013-09-19,80.27,80.37,78.98,68.13,46.59,90.39,75.99,30.59,22.81,37.19
2013-09-20,80.28,80.1,78.85,68.52,47.6,89.88,75.04,31.42,22.87,37.67
2013-09-23,80.3,80.05,78.83,68.04,49.15,89.9,74.5,31.06,22.82,37.47
2013-09-24,80.33,79.54,78.6,67.38,49.4,89.05,73.78,30.9,22.83,37.31
2013-09-25,80.3,80.75,79.17,68.16,48.45,91.09,74.61,29.72,22.56,36.63
2013-09-26,80.33,80.57,79.08,66.77,48.71,90.66,73.71,32.1,22.78,38.14
2013-09-27,80.37,80.19,78.85,65.68,48.55,90.09,72.34,34.41,23.02,39.48
2013-09-30,80.28,81.78,79.68,67.46,48.89,92.77,74.14,32.11,22.7,38.16
2013-10-01,80.38,81.7,79.65,67.52,48.29,92.62,73.84,33.95,23.0,39.29
2013-10-02,80.38,79.81,78.71,65.72,48.08,89.33,71.9,36.51,23.15,40.76
2013-10-03,80.29,81.14,79.4,66.47,47.98,91.7,73.44,35.88,23.15,40.46
2013-10-04,80.31,79.85,78.74,65.51,48.55,89.49,71.61,41.26,23.91,43.47
2013-10-07,80.23,76.82,77.22,62.33,48.58,84.37,69.04,45.0,24.52,45.49
2013-10-08,80.28,76.26,76.96,63.32,47.42,83.44,69.16,42.07,24.28,44.01
2013-10-09,80.28,79.42,78.61,66.32,47.64,88.74,73.69,33.78,23.22,39.71
2013-10-10,80.29,80.73,79.23,67.88,47.57,90.74,75.07,32.53,22.8,38.96
2013-10-11,80.28,81.84,79.79,68.85,46.42,92.65,76.05,33.2,22.69,39.34
2013-10-14,80.24,81.21,79.48,67.64,46.35,91.63,74.25,37.22,23.16,41.75
2013-10-15,80.33,83.06,80.37,69.45,48.13,94.76,77.35,28.86,22.3,36.96
2013-10-16,80.48,83.94,80.81,69.42,49.43,96.29,79.0,25.62,21.84,34.89
2013-10-17,80.46,86.69,82.15,73.0,49.71,101.07,80.4,25.11,21.76,34.5
2013-10-18,80.43,87.08,82.3,74.28,49.24,101.63,80.6,25.28,21.64,34.68
2013-10-21,80.56,87.23,82.41,74.13,50.93,101.98,81.92,25.52,21.65,34.84
2013-10-22,80.54,86.32,81.95,73.13,51.45,100.34,80.81,25.85,22.04,35.12
2013-10-23,80.53,87.04,82.31,73.58,50.93,101.59,81.58,25.02,21.86,34.49
2013-10-24,80.54,88.25,82.88,74.75,51.48,103.59,82.61,24.95,21.93,34.45
2013-10-25,80.51,88.38,82.96,75.45,50.9,103.83,82.99,25.18,22.11,34.62
2013-10-28,80.57,88.59,83.06,76.84,51.16,104.37,84.49,24.87,22.08,34.41
2013-10-29,80.56,88.44,82.96,76.28,50.16,104.0,83.13,25.4,22.21,34.82
2013-10-30,80.55,88.04,82.79,75.73,50.53,103.34,82.25,25.2,22.09,34.61
2013-10-31,80.45,88.07,82.79,75.9,48.9,103.28,82.93,24.92,22.25,34.41
2013-11-01,80.47,88.28,82.93,76.59,48.98,103.78,83.85,23.63,21.98,33.51
2013-11-04,80.45,88.56,83.05,76.02,47.22,104.22,83.05,23.42,22.03,33.4
2013-11-05,80.54,88.48,82.99,78.17,47.36,104.04,84.23,22.69,21.87,32.87
2013-11-06,80.57,85.18,81.43,75.14,48.48,98.27,81.14,24.3,22.32,34.02
2013-11-07,80.43,87.47,82.55,77.26,45.11,102.15,84.29,22.31,21.71,32.6
2013-11-08,80.44,87.2,82.43,77.37,44.49,101.73,84.3,22.08,21.92,32.48
2013-11-11,80.37,87.4,82.54,78.15,45.09,102.16,83.9,22.03,22.07,32.45
2013-11-12,80.47,89.57,83.55,80.09,45.63,105.82,85.8,21.85,22.09,32.27
2013-11-13,80.58,89.93,83.74,79.4,46.47,106.64,87.18,21.33,22.16,31.92
2013-11-14,80.52,90.41,83.96,80.32,46.77,107.38,88.32,20.8,22.19,31.51
2013-11-15,80.58,88.75,83.16,78.87,47.55,104.43,87.51,20.82,22.11,31.54
2013-11-18,80.57,88.14,82.9,78.27,46.47,103.38,86.85,21.29,22.12,31.92
2013-11-19,80.53,87.8,82.7,77.31,44.18,102.66,86.08,20.45,21.87,31.26
2013-11-20,80.56,89.46,83.55,79.49,44.3,105.8,88.05,19.06,21.39,30.22
2013-11-21,80.58,90.48,84.0,78.95,45.53,107.47,89.3,18.49,21.04,29.76
2013-11-22,80.59,90.88,84.19,78.74,45.94,108.18,89.26,18.64,20.99,29.9
2013-11-25,80.61,91.8,84.7,79.76,46.44,109.86,89.12,18.82,20.92,30.03
2013-11-26,80.59,93.09,85.22,81.59,46.26,112.17,89.76,18.86,20.88,30.05
2013-11-27,80.61,94.12,85.73,82.55,46.41,114.01,89.55,19.29,20.98,30.41
2013-11-29,80.45,93.64,85.48,81.47,45.25,113.3,88.92,19.62,20.81,30.67
2013-12-02,80.45,93.49,85.4,82.44,45.64,112.97,87.91,20.57,20.86,31.4
2013-12-03,80.41,93.69,85.47,82.52,44.44,113.26,87.62,20.17,20.8,31.09
2013-12-04,80.37,93.5,85.38,81.78,44.06,112.89,86.63,20.42,20.74,31.3
2013-12-05,80.38,94.75,86.0,83.73,44.58,115.24,89.39,18.95,20.34,30.19
2013-12-06,80.39,95.55,86.35,84.43,44.9,116.62,90.06,18.72,20.14,30.01
2013-12-09,80.43,95.44,86.29,83.78,45.88,116.41,89.21,18.89,20.24,30.12
2013-12-10,80.38,93.0,85.18,81.67,44.84,112.06,86.08,20.66,20.65,31.43
2013-12-11,80.29,92.55,84.96,79.74,44.39,111.15,85.34,20.84,20.68,31.67
2013-12-12,80.33,92.25,84.85,79.23,44.92,110.62,85.13,20.93,20.66,31.75
2013-12-13,80.34,93.26,85.33,81.34,44.56,112.52,86.75,20.99,20.67,31.83
2013-12-16,80.43,92.93,85.15,81.09,45.05,111.81,85.89,20.77,20.61,31.65
2013-12-17,80.44,95.09,86.14,83.3,44.38,115.67,90.35,17.8,19.84,29.41
2013-12-18,80.34,94.47,85.9,83.65,44.3,114.63,90.14,18.23,20.14,29.72
2013-12-19,80.28,96.37,86.47,85.43,46.23,118.08,91.64,18.49,20.05,29.91
2013-12-20,80.21,98.41,87.41,88.86,45.58,121.9,93.03,17.15,19.75,28.87
2013-12-23,79.93,98.54,87.45,89.99,44.45,122.07,93.73,16.49,19.38,28.26
2013-12-24,79.86,99.15,87.74,90.59,43.9,123.32,95.14,15.88,19.4,27.77
2013-12-26,79.89,98.64,87.52,90.14,43.51,122.36,95.08,16.3,19.26,28.14
2013-12-27,79.94,98.34,87.39,89.66,44.4,121.72,94.99,16.8,19.44,28.55
2013-12-30,79.93,99.6,87.96,91.3,43.6,124.11,96.33,16.78,19.26,28.54
2013-12-31,79.94,98.07,87.27,88.5,44.04,121.21,93.56,17.48,19.46,29.13
2014-01-02,79.91,96.68,86.64,87.41,44.06,118.57,93.4,17.23,19.49,28.94
2014-01-03,79.98,95.89,86.32,87.01,44.48,117.31,92.78,16.78,19.18,28.57
2014-01-06,80.03,97.62,87.09,89.21,44.81,120.35,94.39,16.05,18.85,27.9
2014-01-07,79.87,98.14,87.31,89.33,44.53,121.25,94.49,16.08,18.82,27.96
2014-01-08,79.88,97.44,87.01,87.58,45.23,119.97,94.56,16.16,18.97,28.03
2014-01-09,80.04,98.07,87.3,88.0,46.85,121.2,95.37,15.4,18.73,27.36
2014-01-10,80.12,95.1,85.98,85.07,47.59,115.81,91.66,16.49,19.27,28.32
2014-01-13,80.07,98.81,87.65,89.53,46.91,121.99,94.52,15.17,18.9,27.18
2014-01-14,80.04,100.38,88.37,92.81,46.83,125.3,96.09,15.33,19.08,27.3
2014-01-15,80.05,100.48,88.38,92.8,47.65,125.59,95.69,15.45,19.05,27.47
2014-01-16,80.05,99.31,87.85,91.19,48.26,123.33,94.45,15.51,19.21,27.49
2014-01-17,80.03,100.81,88.55,92.35,48.37,126.09,95.28,15.14,19.14,27.15
2014-01-21,80.03,101.4,88.81,92.14,48.07,127.19,95.49,14.67,18.73,26.74
2014-01-22,80.16,100.67,88.47,91.36,50.12,125.83,93.2,15.46,18.83,27.44
2014-01-23,80.21,96.57,86.71,86.29,50.99,59.14,87.1,72.84,19.54,29.92
2014-01-24,80.15,94.84,85.9,83.89,49.96,57.42,85.85,74.63,19.46,30.35
2014-01-27,80.18,94.7,85.84,82.47,50.4,57.4,87.39,68.36,19.11,29.14
2014-01-28,80.28,92.69,84.93,80.31,51.56,55.59,84.75,77.79,19.52,31.11
2014-01-29,80.27,95.95,86.49,83.44,51.21,58.52,87.62,74.58,19.28,30.54
2014-01-30,80.35,95.54,86.27,83.92,52.09,58.11,85.99,87.82,20.03,33.12
2014-01-31,80.37,91.27,84.29,78.14,54.03,54.26,80.17,100.25,20.5,35.48
2014-02-03,80.33,92.48,84.91,79.46,52.46,55.31,81.79,95.63,20.66,34.67
2014-02-04,80.26,92.0,84.69,79.38,50.96,54.81,81.51,103.3,20.98,36.08
2014-02-05,80.28,94.26,85.77,82.1,50.32,56.91,84.66,82.41,20.31,32.41
2014-02-06,80.33,97.69,87.31,85.55,50.33,59.93,88.0,72.48,19.52,30.4
2014-02-07,80.35,98.78,87.81,86.32,50.74,61.07,88.4,72.4,19.47,30.45
2014-02-10,80.27,101.02,88.79,89.29,49.92,63.12,91.25,66.9,19.06,29.3
2014-02-11,80.17,101.42,88.97,90.14,49.18,63.42,91.5,64.08,19.0,28.67
2014-02-12,80.24,102.9,89.63,92.56,50.02,65.05,92.89,63.0,18.8,28.43
2014-02-13,80.24,103.36,89.81,92.79,49.97,65.24,94.3,61.05,18.64,27.99
2014-02-14,80.33,104.37,90.25,93.07,50.32,66.26,94.72,59.45,18.4,27.61
2014-02-18,80.31,102.95,89.64,91.83,49.79,64.81,92.77,67.4,18.98,29.45
2014-02-19,80.25,103.79,90.05,93.1,49.4,65.75,94.31,62.65,18.56,28.4
2014-02-20,80.31,103.47,89.93,92.0,50.1,65.41,94.1,63.99,18.7,28.72
2014-02-21,80.31,104.74,90.43,93.0,49.76,66.58,95.58,62.81,18.5,28.44
2014-02-24,80.36,104.42,90.31,92.13,51.09,66.32,95.52,63.02,18.64,28.52
2014-02-25,80.39,104.25,90.23,92.21,51.89,66.1,95.53,64.5,18.85,28.85
2014-02-26,80.41,105.63,90.44,94.35,52.73,67.4,97.11,64.2,18.93,28.76
2014-02-27,80.4,105.41,90.34,93.95,52.95,67.06,97.73,66.3,19.24,29.26
2014-02-28,80.4,103.8,89.68,91.99,53.91,65.64,95.7,73.56,19.58,30.87
2014-03-03,80.31,106.53,90.83,95.61,51.55,68.23,99.76,63.96,19.02,28.88
2014-03-04,80.32,107.04,91.06,96.03,51.76,68.79,99.83,63.63,18.99,28.83
2014-03-05,80.24,106.79,90.98,96.06,50.27,68.53,100.75,63.02,18.96,28.68
2014-03-06,80.18,105.77,90.54,95.43,49.36,67.55,100.74,65.72,19.06,29.32
2014-03-07,80.14,105.91,90.61,95.13,49.54,67.69,100.66,65.16,18.99,29.16
2014-03-10,80.19,105.05,90.22,94.1,49.85,66.85,99.16,66.84,19.12,29.53
2014-03-11,80.22,105.78,90.55,94.8,50.9,67.6,99.23,66.78,19.22,29.52
2014-03-12,80.32,102.85,89.29,90.8,52.97,64.73,95.93,72.25,19.43,30.79
2014-03-13,80.32,101.37,88.65,89.23,53.04,63.4,95.05,76.25,19.34,31.6
2014-03-14,80.27,103.22,89.45,92.23,51.85,65.09,97.55,69.23,19.06,30.13
2014-03-17,80.32,105.69,90.53,95.76,52.44,67.43,99.72,63.8,18.79,28.96
2014-03-18,80.05,104.59,90.06,94.54,51.19,66.32,98.23,66.16,18.91,29.53
2014-03-19,80.05,105.1,90.29,97.0,50.91,66.84,99.78,65.26,18.7,29.33
2014-03-20,80.02,102.54,89.0,95.68,52.51,64.39,98.67,66.12,18.86,29.52
2014-03-21,80.01,100.82,88.22,95.17,53.72,62.77,97.39,66.55,18.85,29.61
2014-03-24,80.0,101.41,88.51,96.92,53.13,63.35,98.83,64.85,18.83,29.23
2014-03-25,80.05,98.8,87.37,93.67,54.31,60.94,96.62,67.08,19.06,29.73
2014-03-26,80.05,97.7,86.89,92.29,55.1,59.86,96.05,65.44,18.95,29.38
2014-03-27,80.02,98.11,87.05,93.27,54.15,60.25,97.45,63.96,18.92,29.03
2014-03-28,80.1,99.45,87.68,95.46,53.87,61.45,99.88,59.93,18.52,28.13
2014-03-31,80.02,102.92,89.21,98.88,52.4,64.78,101.83,55.97,18.17,27.18
2014-04-01,79.92,103.47,89.44,99.21,51.53,65.29,102.88,56.73,18.18,27.36
2014-04-02,79.95,101.85,88.73,97.74,52.2,63.75,102.38,56.56,18.13,27.31
2014-04-03,80.03,96.32,86.37,92.11,53.21,58.69,98.82,59.08,18.26,27.97
2014-04-04,80.06,94.63,85.55,90.24,54.23,56.93,95.43,61.53,18.47,28.56
2014-04-07,80.11,96.29,86.34,92.34,54.54,58.52,96.7,59.2,18.23,27.98
2014-04-08,80.21,99.58,87.82,95.75,53.82,61.52,99.81,56.16,18.03,27.3
2014-04-09,80.26,93.47,85.11,89.67,55.29,55.84,93.48,63.1,18.49,28.93
2014-04-10,80.26,91.3,84.11,86.67,56.56,53.89,90.94,66.9,18.55,29.75
2014-04-11,80.2,92.69,84.77,89.26,56.2,55.1,93.06,65.96,18.43,29.59
2014-04-14,80.2,93.28,85.06,90.24,57.11,55.65,94.98,64.41,18.55,29.26
2014-04-15,80.18,95.71,86.18,93.18,57.42,57.81,97.97,59.78,18.11,28.2
2014-04-16,80.09,95.77,86.2,92.27,55.6,57.84,98.35,58.16,18.14,27.81
2014-04-17,80.09,97.22,86.84,93.52,55.35,59.15,99.47,55.86,18.08,27.27
2014-04-21,80.08,98.79,87.53,94.83,55.98,60.6,100.71,55.69,18.13,27.2
2014-04-22,80.09,97.01,86.76,91.51,56.87,58.95,100.09,56.16,18.19,27.34
2014-04-23,80.09,98.9,87.59,93.8,57.18,60.69,100.69,57.48,18.21,27.66
2014-04-24,80.14,95.71,86.19,90.28,57.4,57.76,98.17,58.42,18.22,27.9
2014-04-25,80.14,96.4,86.47,92.65,56.67,58.38,99.09,55.8,18.26,27.26
2014-04-28,80.13,97.85,87.16,94.66,56.47,59.67,100.48,53.83,17.85,26.77
2014-04-29,80.2,98.37,87.39,95.36,57.04,60.2,101.48,54.0,17.85,26.8
2014-04-30,80.17,99.0,87.65,95.71,58.72,60.75,101.43,53.84,17.87,26.79
2014-05-01,80.16,98.62,87.49,95.23,60.02,60.44,101.02,53.4,17.95,26.67
2014-05-02,80.15,99.62,87.95,96.39,58.94,61.3,101.55,52.15,17.86,26.36
2014-05-05,80.15,97.02,86.81,93.29,59.69,58.93,98.9,52.89,17.89,26.55
2014-05-06,80.2,96.43,86.56,93.54,58.94,58.4,100.65,50.84,17.68,26.01
2014-05-07,80.26,96.28,86.48,94.04,58.29,58.2,100.31,51.05,17.65,26.07
2014-05-08,80.24,97.02,86.8,94.52,57.7,58.91,100.79,48.8,17.48,25.5
2014-05-09,80.22,100.13,88.23,98.16,57.01,61.75,103.63,45.91,17.28,24.75
2014-05-12,80.29,100.26,88.29,98.27,58.39,61.88,103.93,46.15,17.26,24.82
2014-05-13,80.36,99.21,87.83,97.17,60.33,60.96,102.44,45.66,17.37,24.68
2014-05-14,80.4,97.71,87.15,95.37,61.79,59.55,99.64,46.59,17.35,24.95
2014-05-15,80.37,98.97,87.7,97.48,61.22,60.66,100.79,44.46,17.21,24.37
2014-05-16,80.4,100.4,88.32,99.2,59.93,61.96,101.89,43.35,17.02,24.05
2014-05-19,80.45,99.65,88.0,97.31,60.23,61.27,99.91,42.57,17.01,23.86
2014-05-20,80.43,101.53,88.84,99.32,59.23,63.01,102.4,41.21,16.93,23.5
2014-05-21,80.4,102.36,89.23,99.96,58.99,63.79,103.22,41.22,17.09,23.48
2014-05-22,80.41,103.9,89.88,102.42,59.81,65.24,104.43,40.54,17.09,23.26
2014-05-23,80.42,106.52,91.02,105.01,60.93,67.67,106.4,38.08,16.95,22.58
2014-05-27,80.5,105.81,90.72,104.49,63.11,67.03,106.1,37.89,16.98,22.52
2014-05-28,80.48,107.14,91.3,105.89,62.23,68.39,107.75,37.56,17.03,22.42
2014-05-29,80.45,107.21,91.31,106.17,62.1,68.35,108.2,37.4,17.11,22.38
2014-05-30,80.3,106.94,91.22,105.84,60.74,68.16,108.68,36.96,17.16,22.25
2014-06-02,80.25,106.92,91.18,105.28,58.48,68.06,108.51,37.25,17.06,22.33
2014-06-03,80.26,107.61,91.52,105.98,58.42,68.79,109.04,36.52,16.89,22.11
2014-06-04,80.29,109.46,92.29,108.32,58.55,70.57,111.3,33.81,16.57,21.31
2014-06-05,80.26,110.7,92.82,109.43,58.59,71.78,112.88,30.46,16.12,20.24
2014-06-06,80.2,110.53,92.75,110.36,58.28,71.58,113.19,31.18,16.21,20.51
2014-06-09,80.16,110.87,92.91,110.56,57.63,71.99,113.27,30.11,16.16,20.15
2014-06-10,80.17,110.81,92.89,109.93,57.88,71.88,112.13,31.46,16.35,20.59
2014-06-11,80.22,108.92,92.05,107.09,59.03,70.0,109.68,34.5,16.67,21.58
2014-06-12,80.17,109.51,92.32,108.79,59.37,70.48,110.68,33.27,16.37,21.2
2014-06-13,80.15,109.68,92.4,109.1,59.76,70.74,110.87,33.15,16.43,21.16
2014-06-16,80.08,109.79,92.45,109.68,58.35,70.84,111.76,30.94,16.23,20.46
2014-06-17,80.15,111.13,92.97,111.4,59.73,71.96,114.31,27.63,15.84,19.36
2014-06-18,80.17,110.89,92.91,110.72,57.41,71.85,114.69,27.85,15.96,19.44
2014-06-19,80.15,111.1,92.77,110.07,58.69,72.11,115.39,28.58,15.98,19.71
2014-06-20,80.13,111.16,92.79,110.66,58.11,72.19,115.25,27.14,15.8,19.21
2014-06-23,80.19,110.96,92.7,109.07,60.0,71.99,113.16,29.18,15.96,19.92
2014-06-24,80.21,112.21,93.29,110.67,60.38,73.3,114.57,27.02,15.67,19.17
2014-06-25,80.27,112.3,93.34,110.02,61.23,73.5,114.4,27.73,15.62,19.41
2014-06-26,80.3,113.24,93.74,111.84,60.97,74.23,115.04,27.21,15.6,19.24
2014-06-27,80.34,113.7,93.91,112.36,61.48,74.75,114.86,26.66,15.5,19.04
2014-06-30,80.23,116.21,94.94,115.76,59.89,77.29,117.1,25.3,15.23,18.56
2014-07-01,80.15,116.56,95.1,116.0,57.99,77.59,117.41,24.74,15.07,18.35
2014-07-02,80.07,117.93,95.65,117.61,57.42,78.52,119.29,24.08,14.89,18.1
2014-07-03,80.08,117.25,95.41,117.59,58.62,78.48,118.0,25.07,15.15,18.5
2014-07-07,80.14,114.48,94.29,114.61,60.56,75.59,115.75,25.89,15.2,18.77
2014-07-08,80.18,116.16,94.96,116.07,60.74,77.3,117.2,24.87,14.99,18.41
2014-07-09,80.22,115.44,94.66,115.56,60.75,76.57,115.79,26.63,15.12,19.08
2014-07-10,80.25,116.81,95.27,116.85,61.91,77.9,116.34,25.98,14.98,18.84
2014-07-11,80.21,118.34,95.84,119.65,61.08,79.39,117.97,24.53,14.71,18.29
2014-07-14,80.16,117.52,95.51,119.31,60.76,78.56,117.36,25.39,14.76,18.65
2014-07-15,80.17,118.41,95.89,122.19,61.74,79.45,118.64,24.13,14.72,18.17
2014-07-16,80.26,115.29,94.61,117.45,64.04,76.28,114.57,28.81,15.22,19.91
2014-07-17,80.2,118.89,96.12,122.03,63.48,79.89,118.06,24.96,14.72,18.58
2014-07-18,80.16,118.55,96.0,121.35,64.36,79.6,117.34,26.17,14.84,19.03
2014-07-21,80.21,120.16,96.61,124.49,64.75,81.18,118.92,25.06,14.76,18.61
2014-07-22,80.21,121.63,97.24,125.03,64.5,82.7,119.72,25.48,14.92,18.79
2014-07-23,80.16,121.39,97.12,124.44,63.09,82.45,119.75,25.14,14.98,18.66
2014-07-24,80.18,120.32,96.74,124.0,65.21,81.4,118.11,26.68,15.09,19.2
2014-07-25,80.14,120.46,96.77,124.9,64.99,81.5,118.18,26.37,15.02,19.11
2014-07-28,80.15,120.1,96.6,124.27,65.66,81.09,116.68,26.25,14.9,19.06
2014-07-29,80.08,121.02,96.98,124.64,62.94,82.06,116.68,27.15,15.0,19.39
2014-07-30,80.07,116.08,95.03,117.36,62.47,77.06,109.76,31.74,15.52,21.05
2014-07-31,80.18,115.25,94.65,115.49,63.86,76.17,108.7,34.77,15.96,22.06
2014-08-01,80.22,116.76,95.32,117.92,63.33,77.73,111.04,31.48,15.63,21.06
2014-08-04,80.18,115.03,94.59,114.95,63.95,75.91,107.75,35.98,16.31,22.53
2014-08-05,80.24,114.8,94.52,113.55,64.02,75.78,107.86,36.24,16.4,22.61
2014-08-06,80.31,114.12,94.22,112.22,65.75,75.05,106.09,37.72,16.71,23.08
2014-08-07,80.28,115.71,94.87,114.11,65.44,76.61,109.79,34.71,16.29,22.15
2014-08-08,80.3,117.11,95.46,116.06,65.45,78.04,110.84,31.85,16.03,21.24
2014-08-11,80.26,116.94,95.42,115.67,64.15,77.86,110.31,31.39,16.03,21.1
2014-08-12,80.32,119.49,96.43,119.06,65.38,80.39,112.7,27.9,15.53,19.93
2014-08-13,80.36,120.72,96.93,119.75,66.95,81.63,114.12,26.06,15.24,19.27
2014-08-14,80.3,121.78,97.4,119.98,69.13,82.74,114.07,26.01,15.15,19.25
2014-08-15,80.29,123.77,98.15,123.06,67.07,84.74,116.88,24.08,14.86,18.55
2014-08-18,80.3,125.13,98.71,125.43,66.46,86.2,118.72,23.6,14.66,18.35
2014-08-19,80.2,125.2,98.7,125.76,66.12,86.2,119.72,23.95,14.64,18.49
2014-08-20,80.21,125.63,98.9,127.45,67.24,86.69,120.78,24.08,14.84,18.53
2014-08-21,80.21,125.98,99.05,127.28,68.38,87.03,120.14,23.88,14.8,18.46
2014-08-22,80.15,126.9,99.4,127.64,69.08,88.0,121.95,23.41,14.73,18.28
2014-08-25,80.21,127.2,99.5,127.83,68.43,88.3,122.28,23.81,14.93,18.43
2014-08-26,80.22,127.21,99.52,127.88,70.19,88.31,122.15,24.13,15.09,18.57
2014-08-27,80.22,126.84,99.41,127.25,71.28,87.95,121.89,24.98,15.19,18.87
2014-08-28,80.27,127.86,99.78,128.87,71.48,88.98,122.88,24.6,15.01,18.75
2014-08-29,80.11,128.59,100.07,129.26,67.72,89.72,122.63,24.94,15.1,18.85
2014-09-02,80.11,127.08,99.48,127.17,68.85,88.18,122.56,24.32,15.09,18.63
2014-09-03,80.12,126.74,99.39,126.56,66.44,87.9,121.87,24.4,15.08,18.68
2014-09-04,80.15,128.16,99.89,129.02,66.03,89.26,123.6,23.44,14.83,18.3
2014-09-05,80.11,128.57,100.08,129.19,65.97,89.71,122.65,23.54,14.78,18.34
2014-09-08,80.03,126.47,99.25,126.55,65.87,87.53,120.34,24.76,14.9,18.83
2014-09-09,79.94,128.43,100.07,129.23,64.68,89.56,121.7,24.42,14.82,18.68
2014-09-10,79.99,128.33,99.99,129.81,63.98,89.49,122.04,24.3,14.92,18.65
2014-09-11,79.94,126.97,99.48,127.82,61.95,88.08,119.9,25.41,15.01,19.07
2014-09-12,80.0,124.47,98.52,126.05,62.22,85.43,119.61,26.68,15.24,19.56
2014-09-15,80.03,126.66,99.38,128.49,61.51,87.74,122.33,24.04,14.96,18.57
2014-09-16,79.97,127.12,99.53,129.31,60.97,88.17,122.78,23.59,14.95,18.4
2014-09-17,79.95,128.96,100.28,131.91,61.58,90.07,124.7,22.92,14.91,18.14
2014-09-18,79.96,128.78,99.98,131.05,63.9,89.87,124.5,22.91,14.91,18.14
2014-09-19,80.01,126.43,99.05,128.11,64.08,87.43,121.46,24.51,15.05,18.77
2014-09-22,80.05,125.73,98.78,127.3,65.29,86.67,119.4,26.31,15.34,19.48
2014-09-23,80.04,128.41,99.84,129.63,64.33,89.48,122.16,24.59,15.17,18.83
2014-09-24,80.09,123.03,97.74,121.6,66.52,83.8,116.23,28.23,15.6,20.2
2014-09-25,80.05,125.71,98.78,125.26,66.26,86.48,119.07,26.31,15.43,19.56
2014-09-26,80.07,125.34,98.65,125.01,67.82,86.19,118.33,28.91,15.78,20.53
2014-09-29,80.07,125.72,98.79,126.18,66.73,86.51,117.36,29.6,15.98,20.73
2014-09-30,80.17,121.65,97.21,120.31,70.55,82.37,112.64,31.0,16.41,21.26
2014-10-01,80.14,121.57,97.21,120.31,68.78,82.33,112.57,30.25,16.15,21.01
2014-10-02,80.04,124.01,98.17,123.15,69.56,84.81,116.3,26.56,15.53,19.72
2014-10-03,80.14,123.47,97.96,123.19,69.66,84.23,115.87,27.39,15.79,20.06
2014-10-06,80.2,119.98,96.57,117.58,72.54,80.67,110.58,31.29,16.35,21.47
2014-10-07,80.38,124.75,98.45,124.06,72.57,85.33,116.33,26.0,15.5,19.67
2014-10-08,80.33,120.56,96.86,117.94,71.66,81.08,109.33,30.64,16.12,21.46
2014-10-09,80.37,114.52,94.44,109.04,73.76,75.01,105.61,37.52,16.88,23.88
2014-10-10,80.52,110.99,92.96,105.05,75.13,71.5,100.4,45.24,17.83,26.32
2014-10-13,80.52,110.94,92.97,105.38,76.51,71.63,100.92,43.65,17.62,25.96
2014-10-14,80.7,109.6,92.37,103.49,78.32,70.1,98.46,44.6,17.73,26.23
2014-10-15,80.66,108.15,91.79,101.42,76.96,69.01,98.4,45.83,17.89,26.83
2014-10-16,80.58,111.04,93.0,105.38,75.75,71.71,102.1,41.8,17.33,25.62
2014-10-17,80.6,114.32,94.39,107.51,76.4,74.8,104.99,35.57,17.03,23.75
2014-10-20,80.57,120.3,96.87,113.9,74.65,80.65,111.19,30.21,16.48,21.93
2014-10-21,80.57,119.02,96.37,111.78,74.73,79.4,108.87,34.72,16.88,23.66
2014-10-22,80.48,122.67,97.82,115.84,72.79,83.03,112.69,30.91,16.54,22.29
2014-10-23,80.43,124.54,98.62,118.92,72.97,84.94,115.07,30.21,16.28,22.06
2014-10-24,80.46,124.87,98.69,119.4,73.37,85.26,114.67,29.35,16.04,21.73
2014-10-27,80.42,128.56,100.18,124.33,72.15,89.07,118.49,25.53,15.43,20.3
2014-10-28,80.3,127.57,99.81,123.52,72.48,88.0,118.18,26.27,15.49,20.63
2014-10-29,80.3,128.19,100.02,124.7,72.68,88.55,120.47,26.43,15.73,20.71
2014-10-30,80.31,131.66,101.4,130.56,72.11,92.2,124.44,25.11,15.53,20.18
2014-10-31,80.17,132.42,101.7,132.18,72.18,93.15,124.64,25.91,15.83,20.51
2014-11-03,80.17,131.6,101.36,132.31,72.75,92.16,123.44,25.59,15.73,20.36
2014-11-04,80.12,131.52,101.37,133.29,72.61,92.15,125.68,24.95,15.76,20.11
2014-11-05,80.1,132.4,101.69,133.22,71.17,92.94,127.26,23.61,61.78,19.62
